Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,RGB_R,RGB_G,RGB_B,RGB,CMYK_C,CMYK_M,CMYK_Y,CMYK_K,CMYK,CIE_L,CIE_A,CIE_B,CIE_LAB,ERP_Code,Note,Tags,Sheen,Profile,Visual_Pattern,Tactile_Texture,Material,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,ppg,PPG 1243-3 Baby Bunting,#abcaea,0.8269143628621213,0.056132695653974767,249.32838888291099,171,202,234,"[171, 202, 234]",27%,14%,0%,8%,"[27%, 14%, 0%, 8%]",79.83,-5.38,-19.52,"[79.83, -5.38, -19.52]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201243-3%20Baby%20Bunting%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1243-4 Victoria Blue,#7daee1,0.7356300908365094,0.09092327312678673,250.11454226150772,125,174,225,"[125, 174, 225]",44%,23%,0%,12%,"[44%, 23%, 0%, 12%]",69.09,-6.69,-31.27,"[69.09, -6.69, -31.27]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201243-4%20Victoria%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1243-5 Blue Dart,#518fd1,0.6374343641505377,0.11882746566514059,251.5012277461244,81,143,209,"[81, 143, 209]",61%,32%,0%,18%,"[61%, 32%, 0%, 18%]",57.45,-5.22,-40.67,"[57.45, -5.22, -40.67]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201243-5%20Blue%20Dart%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1243-6 Royal Plume,#3c7ac2,0.5731016092062748,0.12869849399545558,253.82605229947217,60,122,194,"[60, 122, 194]",69%,37%,0%,24%,"[69%, 37%, 0%, 24%]",49.77,-2.13,-44.33,"[49.77, -2.13, -44.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201243-6%20Royal%20Plume%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1243-7 Rainbow Bright,#2863ad,0.5004350855920179,0.13279341154310675,255.77254050739907,40,99,173,"[40, 99, 173]",77%,43%,0%,32%,"[77%, 43%, 0%, 32%]",41.14,1.32,-45.92,"[41.14, 1.32, -45.92]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201243-7%20Rainbow%20Bright%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-1 Abyss,#dfe6ea,0.9207684892600985,0.00927136743881324,232.29037276096972,223,230,234,"[223, 230, 234]",5%,2%,0%,8%,"[5%, 2%, 0%, 8%]",90.84,-1.87,-2.80,"[90.84, -1.87, -2.80]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-1%20Abyss%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-2 Blue Silk,#d0dce8,0.8889888661219836,0.02096465660305891,248.0517234678091,208,220,232,"[208, 220, 232]",10%,5%,0%,9%,"[10%, 5%, 0%, 9%]",87.11,-2.44,-7.35,"[87.11, -2.44, -7.35]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-2%20Blue%20Silk%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-3 Valor,#a3bcdb,0.7868551980654674,0.052080608378348346,253.93625091594402,163,188,219,"[163, 188, 219]",26%,14%,0%,14%,"[26%, 14%, 0%, 14%]",75.14,-3.64,-18.59,"[75.14, -3.64, -18.59]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-3%20Valor%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-4 Boudoir Blue,#7ea3d2,0.7059752728252873,0.08037801155088975,254.69836690429395,126,163,210,"[126, 163, 210]",40%,22%,0%,18%,"[40%, 22%, 0%, 18%]",65.60,-4.02,-28.40,"[65.60, -4.02, -28.40]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-4%20Boudoir%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-5 Blueberry Popover,#5488c0,0.6143822887603384,0.10218424665405182,251.44217957487672,84,136,192,"[84, 136, 192]",56%,29%,0%,25%,"[56%, 29%, 0%, 25%]",54.88,-5.24,-35.09,"[54.88, -5.24, -35.09]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-5%20Blueberry%20Popover%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-6 Nocturne Shade,#356fad,0.532849423540823,0.11518793261350493,252.13937542990834,53,111,173,"[53, 111, 173]",69%,36%,0%,32%,"[69%, 36%, 0%, 32%]",45.25,-3.40,-39.37,"[45.25, -3.40, -39.37]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-6%20Nocturne%20Shade%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1244-7 Florentine Lapis,#1c5798,0.4547426538323586,0.12172068211394811,253.8868924475571,28,87,152,"[28, 87, 152]",82%,43%,0%,40%,"[82%, 43%, 0%, 40%]",35.97,-0.03,-41.72,"[35.97, -0.03, -41.72]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201244-7%20Florentine%20Lapis%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-1 Orchid Whisper,#dde0e8,0.9067261689682327,0.011307959150178173,269.5915441233949,221,224,232,"[221, 224, 232]",5%,3%,0%,9%,"[5%, 3%, 0%, 9%]",89.12,0.06,-4.28,"[89.12, 0.06, -4.28]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-1%20Orchid%20Whisper%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-2 Pale Lilac,#dadee9,0.900769594313259,0.015567691038559523,270.00831059005213,218,222,233,"[218, 222, 233]",6%,5%,0%,9%,"[6%, 5%, 0%, 9%]",88.40,0.14,-5.88,"[88.40, 0.14, -5.88]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-2%20Pale%20Lilac%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-3 Sweet Emily,#cbd1e1,0.8609141648647503,0.023032950778917743,269.4365815206595,203,209,225,"[203, 209, 225]",10%,7%,0%,12%,"[10%, 7%, 0%, 12%]",83.74,0.19,-8.66,"[83.74, 0.19, -8.66]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-3%20Sweet%20Emily%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-4 Lilac Sachet,#abb6d7,0.7786728568286783,0.0486417437866724,270.73117740340376,171,182,215,"[171, 182, 215]",20%,15%,0%,16%,"[20%, 15%, 0%, 16%]",74.01,1.29,-18.05,"[74.01, 1.29, -18.05]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-4%20Lilac%20Sachet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-5 Blue Hyacinth,#8394c5,0.6716306728752063,0.07551421607491793,269.5165286852455,131,148,197,"[131, 148, 197]",34%,25%,0%,23%,"[34%, 25%, 0%, 23%]",61.36,2.65,-27.63,"[61.36, 2.65, -27.63]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-5%20Blue%20Hyacinth%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-6 King's Robe,#6274ab,0.5676797603264201,0.08807160545622805,269.62631712553457,98,116,171,"[98, 116, 171]",43%,32%,0%,33%,"[43%, 32%, 0%, 33%]",49.14,4.34,-31.92,"[49.14, 4.34, -31.92]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-6%20King's%20Robe%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1245-7 Crushed Velvet,#445397,0.4641118068422975,0.11150117732376953,272.04590653509695,68,83,151,"[68, 83, 151]",55%,45%,0%,41%,"[55%, 45%, 0%, 41%]",36.67,10.03,-39.86,"[36.67, 10.03, -39.86]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201245-7%20Crushed%20Velvet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-1 Violet Ice,#dee2ec,0.9126544952306268,0.014215591392128631,268.52209769932824,222,226,236,"[222, 226, 236]",6%,4%,0%,7%,"[6%, 4%, 0%, 7%]",89.79,-0.00,-5.37,"[89.79, -0.00, -5.37]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-1%20Violet%20Ice%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-2 Weeping Wisteria,#d7ddec,0.8974364704900274,0.02147704143204212,268.4414311172053,215,221,236,"[215, 221, 236]",9%,6%,0%,7%,"[9%, 6%, 0%, 7%]",87.99,0.04,-8.09,"[87.99, 0.04, -8.09]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-2%20Weeping%20Wisteria%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-3 Globe Thistle,#c9d1e9,0.8620091704133462,0.03434155419051196,271.0115087360109,201,209,233,"[201, 209, 233]",14%,10%,0%,9%,"[14%, 10%, 0%, 9%]",83.78,0.74,-12.85,"[83.78, 0.74, -12.85]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-3%20Globe%20Thistle%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-4 French Lilac,#adbae3,0.7927799485662357,0.06007489339865201,271.2142370284712,173,186,227,"[173, 186, 227]",24%,18%,0%,11%,"[24%, 18%, 0%, 11%]",75.55,2.00,-22.20,"[75.55, 2.00, -22.20]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-4%20French%20Lilac%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-5 Mystic Iris,#8596d2,0.6830711874830843,0.09098177764296629,271.6809000777697,133,150,210,"[133, 150, 210]",37%,29%,0%,18%,"[37%, 29%, 0%, 18%]",62.50,4.88,-33.11,"[62.50, 4.88, -33.11]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-5%20Mystic%20Iris%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-6 Violets Are Blue,#7487c6,0.6342199982174682,0.09763737785641502,270.62176858853127,116,135,198,"[116, 135, 198]",41%,32%,0%,22%,"[41%, 32%, 0%, 22%]",56.76,5.31,-35.39,"[56.76, 5.31, -35.39]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-6%20Violets%20Are%20Blue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1246-7 Blue Calico,#5868ae,0.5366873339230536,0.1112663094466675,272.4320033546679,88,104,174,"[88, 104, 174]",49%,40%,0%,32%,"[49%, 40%, 0%, 32%]",45.17,9.04,-39.93,"[45.17, 9.04, -39.93]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201246-7%20Blue%20Calico%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-1 Orchid Mist,#e8e6e8,0.9270585697490317,0.003409440657778094,326.1881678692457,232,230,232,"[232, 230, 232]",0%,1%,0%,9%,"[0%, 1%, 0%, 9%]",91.49,0.97,-0.71,"[91.49, 0.97, -0.71]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-1%20Orchid%20Mist%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-2 Guardian Angel,#e4e1ea,0.9146970437000905,0.01247790902888231,301.3989204477923,228,225,234,"[228, 225, 234]",3%,4%,0%,8%,"[3%, 4%, 0%, 8%]",89.96,2.27,-4.01,"[89.96, 2.27, -4.01]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-2%20Guardian%20Angel%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-3 Misty Violet,#dbd7e4,0.8861624832913788,0.018104727013570302,300.1178832367593,219,215,228,"[219, 215, 228]",4%,6%,0%,11%,"[4%, 6%, 0%, 11%]",86.59,3.19,-5.89,"[86.59, 3.19, -5.89]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-3%20Misty%20Violet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-4 Purple Dragon,#c6bedd,0.8178665321189478,0.04382999357915403,297.26490061601976,198,190,221,"[198, 190, 221]",10%,14%,0%,13%,"[10%, 14%, 0%, 13%]",78.38,7.35,-14.49,"[78.38, 7.35, -14.49]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-4%20Purple%20Dragon%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-5 Grape Arbor,#a598c7,0.7073585311719767,0.06901957832390107,297.30495939397383,165,152,199,"[165, 152, 199]",17%,24%,0%,22%,"[17%, 24%, 0%, 22%]",65.23,12.11,-22.55,"[65.23, 12.11, -22.55]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-5%20Grape%20Arbor%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-6 Purple Rhapsody,#8278ad,0.6022127575758649,0.08012667229057556,292.4899299811716,130,120,173,"[130, 120, 173]",25%,31%,0%,32%,"[25%, 31%, 0%, 32%]",52.91,12.82,-26.99,"[52.91, 12.82, -26.99]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-6%20Purple%20Rhapsody%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1247-7 Eggplant,#5a4e88,0.4622507788119763,0.09279542334011893,291.8743898526054,90,78,136,"[90, 78, 136]",34%,43%,0%,47%,"[34%, 43%, 0%, 47%]",36.42,15.91,-31.03,"[36.42, 15.91, -31.03]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201247-7%20Eggplant%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-1 Coronation,#edecec,0.9438596307323303,0.0010975520545947067,18.75139838719764,237,236,236,"[237, 236, 236]",0%,0%,0%,7%,"[0%, 0%, 0%, 7%]",93.48,0.35,0.14,"[93.48, 0.35, 0.14]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-1%20Coronation%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-2 Iris Isle,#e8e5ec,0.9262507252595733,0.009867943501579254,305.5682241102593,232,229,236,"[232, 229, 236]",2%,3%,0%,7%,"[2%, 3%, 0%, 7%]",91.33,1.99,-3.03,"[91.33, 1.99, -3.03]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-2%20Iris%20Isle%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-3 Velvet Scarf,#e3dfec,0.9105935344365471,0.01798023756755541,300.1321092324904,227,223,236,"[227, 223, 236]",4%,6%,0%,7%,"[4%, 6%, 0%, 7%]",89.43,3.17,-5.85,"[89.43, 3.17, -5.85]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-3%20Velvet%20Scarf%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-4 Lilac Breeze,#d0c8e6,0.8486114366900581,0.0420684263413428,297.7298662352521,208,200,230,"[208, 200, 230]",10%,13%,0%,10%,"[10%, 13%, 0%, 10%]",81.97,7.12,-13.87,"[81.97, 7.12, -13.87]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-4%20Lilac%20Breeze%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-5 Puturple,#ada2ce,0.7366086741446743,0.06379342753759916,296.2795847179482,173,162,206,"[173, 162, 206]",16%,21%,0%,19%,"[16%, 21%, 0%, 19%]",68.71,10.76,-21.09,"[68.71, 10.76, -21.09]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-5%20Puturple%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-6 Magic Carpet,#9488be,0.6573898897444919,0.08014876060651174,294.2974078724146,148,136,190,"[148, 136, 190]",22%,28%,0%,25%,"[22%, 28%, 0%, 25%]",59.31,13.31,-26.70,"[59.31, 13.31, -26.70]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-6%20Magic%20Carpet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1248-7 Reign Over Me,#76679e,0.5502154191711703,0.08540134672488789,296.0219479562877,118,103,158,"[118, 103, 158]",25%,35%,0%,38%,"[25%, 35%, 0%, 38%]",46.75,15.38,-27.88,"[46.75, 15.38, -27.88]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201248-7%20Reign%20Over%20Me%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-1 Violet Vogue,#e9e1e8,0.9180505271311591,0.01270201773884488,329.7340014539302,233,225,232,"[233, 225, 232]",0%,3%,0%,9%,"[0%, 3%, 0%, 9%]",90.32,3.73,-2.39,"[90.32, 3.73, -2.39]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-1%20Violet%20Vogue%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-2 Lavender Vista,#e3d7e5,0.8928726714170974,0.022862049686803863,321.44047332526156,227,215,229,"[227, 215, 229]",1%,6%,0%,10%,"[1%, 6%, 0%, 10%]",87.27,6.12,-5.33,"[87.27, 6.12, -5.33]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-2%20Lavender%20Vista%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-3 Grape Glimmer,#dccae0,0.8603882422427056,0.03572740174863347,320.1353312099359,220,202,224,"[220, 202, 224]",2%,10%,0%,12%,"[2%, 10%, 0%, 12%]",83.33,9.41,-8.54,"[83.33, 9.41, -8.54]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-3%20Grape%20Glimmer%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-4 Windsor Purple,#c9afd0,0.7868231664790752,0.054104461971896674,319.0631029838844,201,175,208,"[201, 175, 208]",3%,16%,0%,18%,"[3%, 16%, 0%, 18%]",74.54,14.10,-13.15,"[74.54, 14.10, -13.15]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-4%20Windsor%20Purple%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-5 Purple Statice,#a885b5,0.6662705456139683,0.07980392816734976,316.7655161653299,168,133,181,"[168, 133, 181]",7%,27%,0%,29%,"[7%, 27%, 0%, 29%]",60.18,20.37,-20.07,"[60.18, 20.37, -20.07]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-5%20Purple%20Statice%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-6 Grape Popsicle,#9569a3,0.5875160273255773,0.09948962368601304,317.8140866355776,149,105,163,"[149, 105, 163]",9%,36%,0%,36%,"[9%, 36%, 0%, 36%]",50.73,25.96,-24.35,"[50.73, 25.96, -24.35]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-6%20Grape%20Popsicle%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1249-7 Cleopatra's Gown,#795088,0.49861007645921207,0.0983726805247347,316.6374863717913,121,80,136,"[121, 80, 136]",11%,41%,0%,47%,"[11%, 41%, 0%, 47%]",40.41,25.48,-24.52,"[40.41, 25.48, -24.52]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201249-7%20Cleopatra's%20Gown%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-1 Angora Pink,#ebdfea,0.9163578188186161,0.019564476086442815,328.3913808857633,235,223,234,"[235, 223, 234]",0%,5%,0%,8%,"[0%, 5%, 0%, 8%]",90.03,5.67,-3.83,"[90.03, 5.67, -3.83]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-1%20Angora%20Pink%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-2 Lilac Frost,#e8deea,0.9120048638385962,0.01931758775894523,320.6669976501223,232,222,234,"[232, 222, 234]",1%,5%,0%,8%,"[1%, 5%, 0%, 8%]",89.54,5.12,-4.59,"[89.54, 5.12, -4.59]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-2%20Lilac%20Frost%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-3 Syrian Violet,#dfcae4,0.8641965494114335,0.04200107277185242,319.77226731678775,223,202,228,"[223, 202, 228]",2%,11%,0%,11%,"[2%, 11%, 0%, 11%]",83.68,11.02,-10.10,"[83.68, 11.02, -10.10]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-3%20Syrian%20Violet%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-4 Sea Lavender,#cfb1d8,0.7987692763599475,0.06320929541133725,318.3748037021304,207,177,216,"[207, 177, 216]",4%,18%,0%,15%,"[4%, 18%, 0%, 15%]",75.80,16.35,-15.54,"[75.80, 16.35, -15.54]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-4%20Sea%20Lavender%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-5 Plum Perfect,#b48ac2,0.69262275783621,0.09264528461771877,317.5488077688352,180,138,194,"[180, 138, 194]",7%,29%,0%,24%,"[7%, 29%, 0%, 24%]",63.05,23.94,-22.91,"[63.05, 23.94, -22.91]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-5%20Plum%20Perfect%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-6 Bell Heather,#a475b1,0.6312277976461284,0.10218988110081265,318.8146680890368,164,117,177,"[164, 117, 177]",7%,34%,0%,31%,"[7%, 34%, 0%, 31%]",55.76,26.93,-24.56,"[55.76, 26.93, -24.56]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-6%20Bell%20Heather%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1250-7 Royal Lilac,#835995,0.5324896299516667,0.10268459502463861,315.28702775339855,131,89,149,"[131, 89, 149]",12%,40%,0%,42%,"[12%, 40%, 0%, 42%]",44.28,26.16,-26.23,"[44.28, 26.16, -26.23]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201250-7%20Royal%20Lilac%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1251-1 Dream Dust,#ebe2e8,0.9215939268588256,0.012575351609837403,337.70597681969434,235,226,232,"[235, 226, 232]",0%,4%,1%,8%,"[0%, 4%, 1%, 8%]",90.73,3.95,-1.77,"[90.73, 3.95, -1.77]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201251-1%20Dream%20Dust%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1251-2 Tiara,#eae0e8,0.916903368240298,0.015173431917190438,332.3875882735838,234,224,232,"[234, 224, 232]",0%,4%,1%,8%,"[0%, 4%, 1%, 8%]",90.15,4.57,-2.63,"[90.15, 4.57, -2.63]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201251-2%20Tiara%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1251-3 Sonora Rose,#e8d2e3,0.8867859220113754,0.03315989691981898,333.6601663400795,232,210,227,"[232, 210, 227]",0%,9%,2%,9%,"[0%, 9%, 2%, 9%]",86.41,10.07,-5.47,"[86.41, 10.07, -5.47]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201251-3%20Sonora%20Rose%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1251-4 Pink Peony,#e1bed9,0.8397264579872215,0.053472390208944356,334.0833375013151,225,190,217,"[225, 190, 217]",0%,16%,4%,12%,"[0%, 16%, 4%, 12%]",80.67,16.25,-8.66,"[80.67, 16.25, -8.66]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201251-4%20Pink%20Peony%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB,ppg,PPG 1251-5 Moorland Heather,#cc94be,0.7334831812674362,0.08714536815459653,335.7823984448959,204,148,190,"[204, 148, 190]",0%,27%,7%,20%,"[0%, 27%, 7%, 20%]",67.86,26.65,-13.14,"[67.86, 26.65, -13.14]",https://www.google.com/search?tbm=isch&q=ppg%20PPG%201251-5%20Moorland%20Heather%20color%20swatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
